1.2538,0.7926,0.4017,0.8034,1.5083,0.6983,1.2455,1.0914,0.9699,2.0035,1.4315,0.6043,1.4021,1.2088,1.6877,3.0739,-0.4734,1.38,1.5209,0.8886,0.9216,0.989,0.6801,1.4142,1.1496
0.3904,0.5383,1.08,1.1343,1.035,0.9981,1.5273,0.8559,1.326,1.3681,1.1137,1.6383,1.5531,1.6702,1.9409,3.3729,-0.1843,1.2797,1.2735,1.1887,1.178,1.3472,0.5898,1.5337,0.5078
0.3657,1.0535,0.9257,1.7447,0.6733,0.6604,0.818,0.318,0.9801,0.9423,1.2355,1.3725,1.9976,1.6562,1.2926,3.0062,-0.2712,0.7383,1.8101,1.617,0.9336,0.6158,1.3487,0.7659,1.3959
-0.1204,0.79,1.0577,0.3793,1.6479,1.071,0.8776,1.2822,1.9239,1.2574,1.2628,1.1109,0.9849,1.869,1.1107,3.3375,-0.6428,1.3477,1.3177,1.5155,0.9366,0.9201,0.5328,0.6403,0.9682
1.0763,0.3893,1.0794,1.49,1.1062,1.6107,0.7425,0.627,0.5003,1.7211,1.4022,1.2847,1.3934,0.9528,2.256,3.3879,-0.4458,1.446,1.3165,1.2286,0.8351,1.2392,1.5335,1.2671,1.4169
0.8644,0.6067,0.8089,1.3518,0.9969,0.9693,0.5952,1.333,1.3617,2.0336,1.1121,1.3888,1.3682,1.9386,1.4997,3.5463,-0.2038,1.4069,1.005,1.2567,1.495,0.6875,0.9172,0.5535,1.2599
1.2538,1.1152,0.8125,0.7666,1.2451,1.0936,1.3932,1.31,1.5047,1.0409,1.6885,1.3329,2.0041,1.1382,2.1339,3.4251,-0.6623,1.1473,1.0409,1.3385,1.2714,0.8273,0.8725,1.5514,1.5116
0.6058,0.9184,0.9436,1.076,0.8844,0.7228,1.0135,1.4842,1.3887,1.0432,1.4581,0.2749,1.7348,0.7567,1.251,2.9054,-0.9266,1.5693,1.0127,1.3404,1.0223,1.2648,0.9816,0.347,1.3141
0.5491,0.193,0.6247,1.5146,1.3497,0.8325,0.9279,0.9606,1.8721,1.4374,1.3366,1.6657,1.3882,1.3312,1.367,3.2946,-0.4797,1.4693,1.2008,1.4772,1.0263,1.1769,0.1791,1.1166,1.0864
0.2539,0.867,0.5292,0.7962,1.004,1.0661,1.1668,1.6264,1.2826,1.0707,1.5225,1.7562,0.8618,1.5935,1.7925,3.2752,0.1126,1.1055,1.2124,1.1686,1.1094,0.6667,0.491,1.3541,0.5477
