0.8494,0.7022,1.0121,1.4522,0.8569,0.8738,1.5751,1.3305,0.9514,1.4245,1.0151,1.1356,1.4054,0.6993,0.8175,3.0977,-0.8069,1.3132,0.876,0.7739,1.6021,1.0165,0.8925,0.3034,0.7341
0.8108,0.3567,0.9032,0.804,0.9324,0.7426,1.663,1.0613,0.7741,1.5965,0.7543,1.3604,0.6094,0.8833,1.553,3.768,-0.3353,1.3489,1.047,0.7059,0.8292,0.9502,1.2588,0.9175,0.2361
1.0462,0.7188,1.2928,0.8442,2.0722,1.1727,0.8229,0.7159,1.3577,1.2315,1.4317,1.4137,1.2432,1.071,0.8416,3.1141,-0.2186,1.2964,0.7179,1.2167,1.1796,0.7638,0.9508,0.8167,0.6365
0.8375,1.2786,1.1448,0.8279,0.9598,0.6025,1.0093,0.9627,1.2758,0.8944,1.3668,1.7222,1.4621,1.4178,1.634,3.0931,-0.4757,1.1535,1.2561,0.9583,1.029,1.2113,1.3792,1.1317,1.702
1.5303,0.563,0.9281,1.0723,1.3954,1.8438,0.8628,0.9017,1.5096,1.4857,1.8321,1.4751,1.1974,1.6674,1.8659,3.6829,-0.2075,1.6228,1.605,1.7007,1.2877,1.1031,0.9335,1.2188,0.6287
0.6056,0.8721,0.3575,1.4776,0.9332,1.347,1.1765,1.2254,1.3718,1.4086,1.4474,1.7231,1.3788,1.6257,1.4234,3.7785,-0.7482,1.8678,1.1788,0.6542,1.1319,0.8797,1.1626,0.5787,0.821
-0.0588,0.7095,-0.0569,0.4824,1.3559,1.2276,1.2906,0.7236,1.1935,1.1413,0.7795,1.8294,1.5837,1.2537,1.3505,3.352,-1.2704,1.073,0.9251,0.7867,0.9364,1.754,1.0926,0.5965,1.125
0.5184,1.1572,0.7442,0.6934,1.3997,0.6387,1.0248,1.0754,1.5645,1.3458,1.2004,1.5207,1.8573,1.5411,1.4387,2.9158,-0.8101,1.0969,1.0011,1.2608,1.0643,1.4601,0.8454,0.9692,0.9908
0.9537,0.5516,1.2273,1.0762,1.2221,1.1264,1.0276,0.8664,1.5629,1.1374,1.0532,0.8899,1.4362,2.133,1.047,3.3002,0.1187,1.2562,1.3289,0.9124,1.2281,1.0414,1.2512,1.3143,1.902
0.8946,0.949,1.0191,1.2939,1.0799,0.8696,1.3935,1.7718,1.1069,0.9598,1.5799,1.1781,0.5214,1.6562,1.2607,3.3486,-0.3246,1.3395,1.4129,1.1151,1.2374,0.9863,1.1376,1.0137,0.6179
1.241,0.6574,0.5003,0.3899,0.2572,0.4649,1.2332,1.2389,0.6477,1.6238,1.168,1.5236,1.8542,1.6044,1.2865,3.0139,-1.0915,0.9528,1.166,0.8522,1.2435,1.0355,0.789,0.5684,0.962
0.7585,1.3929,1.2453,1.0851,0.7717,1.2415,0.6996,1.246,1.3127,1.5643,2.1473,1.3916,1.1938,1.4354,0.8264,3.0477,-0.5482,1.0061,1.2105,1.0371,1.4604,1.1509,0.8762,0.6896,1.0728
1.0083,0.4441,0.5446,0.8244,0.5006,0.6665,0.9233,1.3714,1.2155,1.2231,1.4857,1.2739,1.4632,1.2327,1.383,3.0272,-1.4376,1.0956,1.6691,1.5449,1.3582,1.4186,0.909,0.8648,0.6082
0.8354,0.3212,1.1493,1.1257,1.2165,1.1104,1.0602,1.2989,1.3512,1.0946,0.9786,1.2823,1.8559,0.8488,0.8269,3.3011,-0.5361,1.2347,1.2559,1.059,1.5599,0.4654,0.5788,0.762,0.5114
